AQI2CW6UKF1ES,GameCube,5.0,Bandai
A423XLYS1Q1D6,GameCube,4.0,Bandai
AY3Y9ROK6LRPI,PlayStation 2,13.0,Bandai
A3W13VVBRY5GL7,PlayStation 2,4.0,Bandai
AHCVWPLA1O4X8,PlayStation 2,5.0,Bandai
A38AXXL7DMVFMQ,PlayStation 2,5.0,Bandai
A32EBQDMOPEJHE,Xbox,10.0,Activision
A32EBQDMOPEJHE,PlayStation 2,3.0,Vivendi Universal
A38AXXL7DMVFMQ,PlayStation 2,4.0,Vivendi Universal
A3PPXVR5J6U2JD,Xbox,4.0,Atari
A304GUEPCPYM3Z,Xbox,4.0,Bandai
AY3Y9ROK6LRPI,Xbox,5.0,Bandai
AGR4LKC72JEQ8,Xbox,5.0,Bandai
A12RYA1QNP9HOG,Xbox,4.0,Bandai
A11LS12ZU93SV6,Xbox,3.0,Bandai
A2JU4FUSW1PBEC,Xbox,4.0,Bandai
A3V6Z4RCDGRC44,Xbox,5.0,Bandai
A18AQ3EFPYBKH0,Xbox,5.0,Bandai
A423XLYS1Q1D6,Xbox,4.0,Bandai
A386NVAVQV5WUO,PC,32.0,Phantom EFX
A3RHWM5NKPTY9J,Xbox,3.0,Interplay
A2QHS1ZCIQOL7E,Xbox,12.0,Microsoft
A3OOIS6U00QJJX,Xbox,4.0,Microsoft
A1KXJ1ELZIU05C,PC,34.0,2K
A1RMGCJY22YIMZ,PC,9.0,2K
A169CJ2NJQYIM6,Xbox,4.0,Microsoft
A3T1LD0C65QCWK,Xbox,3.0,Microsoft
A268EEWUXYCA8Q,Xbox,17.0,Microsoft
A3Q6KRNB6VMNGE,Xbox,8.0,Microsoft
A2WELXI7RO4R2D,Xbox,7.0,Microsoft
AB3GQ74L3TKHH,Xbox,4.0,Microsoft
A1KXJ1ELZIU05C,Xbox,5.0,Microsoft
A37HCSGGRH8UO6,Xbox,4.0,Microsoft
A1ILEVGCZXRTC7,PC,17.0,Microsoft
A3BOUPGDLG7QPP,PC,10.0,Microsoft
ATL84JW0KKIMJ,PC,5.0,Microsoft
A3LC7ND5UJ23YL,PC,4.0,Microsoft
A3RHWM5NKPTY9J,PC,5.0,Konami
A2Z13QAST1E7Q9,PC,5.0,Masque Publishing
A3S1YIQQW7AZO,PC,4.0,Codemasters
A2LPJD19MGBNXJ,PlayStation 2,5.0,Atlus
A2QQHIY23PL7H3,Game Boy Advance,5.0,Nintendo
A1PID2MT8MMPAF,PlayStation 2,32.0,Atlus
A268EEWUXYCA8Q,PlayStation 2,9.0,Atlus
A1517476XFOC7A,Game Boy Advance,10.0,Nintendo
A2GBBDNZLYC4A9,PC,5.0,Rockstar Games
A38AXXL7DMVFMQ,Game Boy Advance,4.0,Atari
A8DJ4WKJJ8T4J,PC,5.0,Rockstar Games
A2IF5C0I5BH11F,PC,5.0,Rockstar Games
A2PSC7LUNIDEAH,PC,10.0,Rockstar Games
A2LPJD19MGBNXJ,Game Boy Advance,4.0,Nintendo
AIBRTGBN07D6A,Game Boy Advance,5.0,Nintendo
A37HCSGGRH8UO6,PlayStation 2,9.0,Vivendi Universal
A4BA2SSCQ2W56,PlayStation 2,4.0,Vivendi Universal
A3J8ABVGK7ZL6H,Xbox,2.0,Tecmo Koei
A8NHN9UPML858,Xbox,10.0,Tecmo Koei
A4BA2SSCQ2W56,Xbox,3.0,Tecmo Koei
A2X8KN82L07RSK,Xbox,4.0,Tecmo Koei
A2TOX3E4WZ8BSQ,Xbox,9.0,Tecmo Koei
A15UXO3PDUOGJY,Xbox,5.0,Tecmo Koei
A2WELXI7RO4R2D,Xbox,4.0,Tecmo Koei
AQMWZIH22R6LE,Xbox,5.0,Tecmo Koei
AQI2CW6UKF1ES,Xbox,5.0,Tecmo Koei
A3V6Z4RCDGRC44,Xbox,5.0,Tecmo Koei
A2Q6SZYBMG5RVH,PC,5.0,Electronic Arts
A3Q6KRNB6VMNGE,Xbox,5.0,Vivendi Universal
APZC5PRJVM0PY,Xbox,5.0,Vivendi Universal
A423XLYS1Q1D6,Xbox,4.0,Vivendi Universal
A25O0GQIBO4VHH,Xbox,5.0,Vivendi Universal
A1M4NJYP0WNL8Q,Xbox,9.0,Interplay
AVX1L42T98R8P,PlayStation 2,2.0,Interplay
A11LS12ZU93SV6,GameCube,1.0,Ubisoft
A2LP3RWE75ZA4O,PC,10.0,Strategy First
AJ8VUUCO9RMX6,PC,4.0,Vivendi Universal
A3RHWM5NKPTY9J,PC,4.0,Dreamcatcher Interactive
A352UWZ826D8KX,PC,4.0,Dreamcatcher Interactive
A1FMCBUQXZFQBX,PC,4.0,Dreamcatcher Interactive
A2WLDEORTNRY0D,PC,3.0,Dreamcatcher Interactive
A2J57EQ9KPGXR9,PC,1.0,Dreamcatcher Interactive
AQMWZIH22R6LE,PC,4.0,Dreamcatcher Interactive
A3LW6FZ12WUX2A,PlayStation,8.0,Square Enix
A2LPJD19MGBNXJ,PlayStation,4.0,Square Enix
A17KMHCEI7AI56,PlayStation,2.0,Square Enix
A1TJIJKKN15KR9,PlayStation,5.0,Square Enix
AJKWF4W7QD4NS,PlayStation,4.0,Square Enix
A1P4F6HIXU6WYE,PC,5.0,Masque Publishing
A3RHWM5NKPTY9J,GameCube,10.0,Acclaim
A2KVUYPLEW4LXT,GameCube,5.0,Atari
A3Q6KRNB6VMNGE,GameCube,5.0,Atari
A8NHN9UPML858,GameCube,5.0,Atari
A1XX5797TIZT5Q,Game Boy Advance,3.0,THQ
A119Q9NFGVOEJZ,PlayStation 2,25.0,Square Enix
A25S4PI8ECOWD8,PlayStation 2,20.0,Square Enix
A15F7ACDRTWXO1,PlayStation 2,2.0,Square Enix
A304GUEPCPYM3Z,PlayStation 2,2.0,Square Enix
A3BVSAZREDP9RH,PlayStation 2,4.0,Square Enix
A5I88702K12HM,PlayStation 2,8.0,Square Enix
AKE5C9EAIFOAB,PlayStation 2,10.0,Square Enix
A1517476XFOC7A,PlayStation 2,4.0,Sony
A2GPRA9HHLOC4B,PlayStation 2,5.0,Sony
A3LW6FZ12WUX2A,PlayStation 2,5.0,Unknown
AJKWF4W7QD4NS,Game Boy Advance,7.0,Midway
AV62333WQDAXR,Xbox,5.0,Warner Bros
A2B5G0HOXSVV5N,Xbox,2.0,Warner Bros
ACUYXGCMWVF7S,Xbox,2.0,Midway
APVK8GGSSUDCE,PlayStation 2,10.0,Midway
AY551XJWQIW9A,PlayStation 2,4.0,Midway
A1PCQHQ6NPGL9F,PlayStation 2,1.0,Vivendi Universal
A1C139F5C7Y38P,PlayStation 2,4.0,Midway
A3P3U42S4A2YHQ,PlayStation 2,4.0,Midway
AJ35UKIVBT23T,PC,5.0,Got Game
AVMNNN989FKDC,PC,12.0,Got Game
A1517476XFOC7A,PlayStation 2,4.0,Midway
AJ35UKIVBT23T,PC,8.0,Ubisoft
A3DQWFWINN3V5A,PC,5.0,Ubisoft
A349MGZV85SZPH,PC,13.0,Ubisoft
A74TA8X5YQ7NE,PC,35.0,Ubisoft
A352UWZ826D8KX,PC,7.0,Ubisoft
A1MRPX3RM48T2I,PC,2.0,Ubisoft
A423XLYS1Q1D6,Xbox,1.0,2K
A1XX5797TIZT5Q,PlayStation 2,1.0,Ubisoft
A3RHWM5NKPTY9J,PlayStation 2,5.0,Ubisoft
A3RHWM5NKPTY9J,Xbox,5.0,Ubisoft
A3CYFDQZH4H5GL,PlayStation,5.0,Ubisoft
A3P3U42S4A2YHQ,PlayStation,4.0,Ubisoft
AGR4LKC72JEQ8,Xbox,3.0,Vivendi Universal
AW3FTPCBPVQNB,Xbox,5.0,Vivendi Universal
A3V6Z4RCDGRC44,Xbox,10.0,Vivendi Universal
A349MGZV85SZPH,Xbox,4.0,Vivendi Universal
AOYGPHW4YMYEO,PlayStation 2,4.0,Midway
A1ELM0GEXEAM79,Xbox,4.0,Vivendi Universal
A3C0WSRUOCD8IG,PlayStation 2,10.0,Midway
A3W13VVBRY5GL7,PlayStation 2,4.0,Midway
A1U1GYM2SIA2PY,PlayStation 2,10.0,Vivendi Universal
A3J8ABVGK7ZL6H,GameCube,3.0,Vivendi Universal
A3V6Z4RCDGRC44,GameCube,5.0,Vivendi Universal
A2XA5D430GGPQK,PlayStation 2,7.0,Vivendi Universal
A1AISPOIIHTHXX,PlayStation 2,5.0,Vivendi Universal
A1ZPVW0WXNJ3YZ,PlayStation 2,9.0,Vivendi Universal
A3EQ61ES6HQ090,PlayStation 2,3.0,Vivendi Universal
AINWD4W4NMO4Q,PlayStation 2,3.0,Vivendi Universal
AWG2O9C42XW5G,PlayStation 2,5.0,Playstation
A1TG903LLEH1N0,PlayStation 2,4.0,Vivendi Universal
A1LVMQ52YODRMO,PlayStation 2,4.0,Vivendi Universal
AQMWZIH22R6LE,PlayStation 2,7.0,Vivendi Universal
AV62333WQDAXR,Xbox,5.0,Midway
A2WPL6Y08K6ZQH,PC,8.0,Microsoft
A3L1MEXXDI4Q77,PlayStation 2,4.0,Vivendi Universal
A1M4NJYP0WNL8Q,PlayStation 2,5.0,Vivendi Universal
A1WGUNNY90U041,PC,15.0,Microsoft
A2GCSZK6P9NAQ,PC,7.0,Microsoft
A2WJSVSBXEYEF,PC,5.0,Microsoft
A1XX5797TIZT5Q,PlayStation 2,5.0,Sony
A2OTTBZWWA0U7V,PlayStation 2,5.0,Sony
AJ8VUUCO9RMX6,PlayStation 2,3.0,Sony
AZ9JWGE1UGKZA,PlayStation 2,7.0,Sony
A1RNL38FZSTVWK,PlayStation 2,8.0,Sony
A3OND36Q71G76D,PlayStation 2,5.0,Tecmo Koei
A3Q6KRNB6VMNGE,PlayStation 2,4.0,Tecmo Koei
A3P3U42S4A2YHQ,PlayStation 2,4.0,Tecmo Koei
A2ICW5OUWX2A2V,PlayStation 2,7.0,Sony
A3L6S86HGO9OUW,PlayStation 2,2.0,Sony
A1KXJ1ELZIU05C,PC,13.0,Blizzard Entertainment
A3R56AWX8PRQLP,PC,7.0,Vivendi Universal
A3AAK33K3BUUTM,Xbox,5.0,Koei
A3FWHXSZSTKFIU,PlayStation 2,3.0,Electronic Arts
A3ALLLC2FXZ134,PC,5.0,Blizzard Entertainment
A20DZX38KRBIT8,PC,30.0,Blizzard Entertainment
A2FTHCGH06O4Y5,PC,7.0,Blizzard Entertainment
A7FVX0OOEIHYZ,PC,5.0,Blizzard Entertainment
A8DJ4WKJJ8T4J,PC,5.0,Blizzard Entertainment
A2X8KN82L07RSK,Xbox,16.0,Electronic Arts
ACUYXGCMWVF7S,Xbox,36.0,Electronic Arts
A2U4HUOAYQWXW8,PlayStation 2,3.0,Square Enix
A2LPJD19MGBNXJ,PlayStation 2,27.0,Square Enix
A2A14RBCFGMV7L,PlayStation 2,4.0,Atari
A33LM30J987Q65,PlayStation 2,5.0,Atari
AT576Z9DC6HJ0,Xbox,3.0,Capcom
A3V6Z4RCDGRC44,GameCube,19.0,Capcom
A1RP6YCOS5VJ5I,GameCube,10.0,Capcom
AQI2CW6UKF1ES,GameCube,15.0,Capcom
A1517476XFOC7A,GameCube,5.0,Capcom
A3AAK33K3BUUTM,Xbox,9.0,Activision
A7GXT5V1VL5UT,Xbox,7.0,Activision
A3LW6FZ12WUX2A,PlayStation 2,10.0,Capcom
AV62333WQDAXR,PlayStation 2,13.0,Capcom
A3RHWM5NKPTY9J,GameCube,4.0,Capcom
A2KVUYPLEW4LXT,GameCube,5.0,Capcom
A32EBQDMOPEJHE,GameCube,4.0,Capcom
A3OND36Q71G76D,PlayStation 2,15.0,Capcom
A2JU4FUSW1PBEC,Xbox,4.0,Electronic Arts
A3E0IFPCA7KKP9,Xbox,5.0,Electronic Arts
A3Q6KRNB6VMNGE,Xbox,14.0,Sega
A3Q6KRNB6VMNGE,Xbox,5.0,Square Enix
A3J4IM04W99U3O,PC,14.0,Atari
A7RJ19XG5PDRU,PC,2.0,Atari
ARNEUO7BF3J55,PC,3.0,Atari
A2GPRA9HHLOC4B,PC,4.0,Atari
A2LP3RWE75ZA4O,PC,3.0,Encore
A2J57EQ9KPGXR9,PC,14.0,Encore
A2JP0URFHXP6DO,Xbox,2.0,Atari
AJ8VUUCO9RMX6,Xbox,1.0,Atari
A8NHN9UPML858,GameCube,5.0,Nintendo
AWG2O9C42XW5G,GameCube,1.0,Nintendo
AHNYRCBNPYS9P,PC,5.0,Codemasters
ATC16BS2EZWZM,PC,5.0,Codemasters
A3GKMQFL05Z79K,PlayStation 2,4.0,2K
AM1XE9Y2VYG6S,PC,3.0,Atari
A3PPXVR5J6U2JD,Xbox,3.0,Interplay
A1B8COG4J7ZBD4,PC,5.0,Atari
A1MRPX3RM48T2I,PC,10.0,Microsoft
A1N2D7LLBAY25B,PC,3.0,Microsoft
A12WZTC4YJ8ZEC,PC,7.0,Microsoft
A2X8KN82L07RSK,PC,5.0,Microsoft
A2LP3RWE75ZA4O,PC,5.0,Microsoft
A2WLDEORTNRY0D,PC,3.0,Microsoft
A18AQ3EFPYBKH0,PC,4.0,Microsoft
AN81JUYW2SL24,PC,5.0,Microsoft
AT576Z9DC6HJ0,PC,2.0,Microsoft
A37XKIAYFANU9K,PC,5.0,Electronic Arts
AC1YLEFC9AN5X,PC,5.0,EA Sports
A5I88702K12HM,Game Boy Advance,9.0,Electronic Arts
A423XLYS1Q1D6,PlayStation 2,4.0,Electronic Arts
A24JQTKGA5RAKX,GameCube,4.0,Electronic Arts
A1PCQHQ6NPGL9F,GameCube,4.0,Electronic Arts
AQUVTQFFXP4AC,GameCube,2.0,Electronic Arts
A423XLYS1Q1D6,Xbox,4.0,Electronic Arts
A29BQ6B90Y1R5F,Xbox,11.0,Electronic Arts
A38G64S5VMRI1P,PlayStation 2,4.0,Capcom
A1IQV6AI7L9NOK,GameCube,9.0,Nintendo
A29BQ6B90Y1R5F,PlayStation 2,3.0,Electronic Arts
A1HEWU2GRX25ZD,PlayStation 2,4.0,Electronic Arts
A3T3908AZNUQTF,GameCube,5.0,Nintendo
A3DFH4CKPIT0N9,GameCube,9.0,Nintendo
A1F1S3QZL8PR85,GameCube,12.0,Nintendo
AODOJ1UOO7HYR,GameCube,5.0,Nintendo
A2U80IPZXN5V1U,GameCube,5.0,Nintendo
ABRKIJ6D4V42O,PC,3.0,Square Enix
A1LVMQ52YODRMO,GameCube,4.0,Nintendo
AHCVWPLA1O4X8,GameCube,4.0,Nintendo
AHCVWPLA1O4X8,Game Boy Advance,5.0,Nintendo
A1F1S3QZL8PR85,Game Boy Advance,5.0,Square Enix
A2N84VEBTQFDSU,Game Boy Advance,8.0,Square Enix
A5I88702K12HM,Game Boy Advance,8.0,Square Enix
A3EK57ZHMA55G5,Game Boy Advance,18.0,Nintendo
A1AISPOIIHTHXX,Game Boy Advance,18.0,Square Enix
A29BQ6B90Y1R5F,Game Boy Advance,21.0,Square Enix
A21Q29J3ZWPDNP,Game Boy Advance,7.0,Square Enix
AGKJU4CBYSY1Y,Game Boy Advance,2.0,Nintendo
A169I83JL8QJGN,Game Boy Advance,4.0,Square Enix
A5CWLQF6QO3CN,Game Boy Advance,5.0,Square Enix
AAQ75C4BJUQLO,Game Boy Advance,4.0,Square Enix
A2GBBDNZLYC4A9,Game Boy Advance,4.0,Square Enix
AMSFHBXEPNEBE,Game Boy Advance,5.0,Square Enix
A38AXXL7DMVFMQ,Game Boy Advance,5.0,Square Enix
AD0J5KK4WQXNS,PlayStation 2,19.0,Electronic Arts
A1517476XFOC7A,PlayStation 2,5.0,Electronic Arts
A20DZX38KRBIT8,PC,10.0,Electronic Arts
AN9J46667D80O,PC,55.0,Electronic Arts
A3P3U42S4A2YHQ,PlayStation 2,10.0,Electronic Arts
A38G64S5VMRI1P,PlayStation 2,5.0,Electronic Arts
A1QWYAWB1DRSQF,PC,4.0,Electronic Arts
A1MB5HUA3WYEJC,PC,35.0,Electronic Arts
A3RHWM5NKPTY9J,Xbox,10.0,Electronic Arts
A3GKOMCQTTWPUI,PC,5.0,Electronic Arts
ACTMZJ4EUOC65,PC,32.0,Electronic Arts
APZC5PRJVM0PY,Xbox,4.0,Electronic Arts
A3Q5QOWMVPTAN2,PC,23.0,Electronic Arts
A4BA2SSCQ2W56,PC,10.0,Electronic Arts
A1ZPVW0WXNJ3YZ,PC,2.0,Electronic Arts
AJ8VUUCO9RMX6,GameCube,8.0,Electronic Arts
A2K4VVYCBKO1JJ,PC,4.0,Electronic Arts
A3V2WKNIFHFVT6,PC,10.0,Electronic Arts
A3LC7ND5UJ23YL,PC,11.0,Electronic Arts
A1NU8K0Y5J5V3H,PC,10.0,Electronic Arts
A25S4PI8ECOWD8,GameCube,10.0,Electronic Arts
A19TAVPZ517Z5Y,PC,8.0,Electronic Arts
A1XX5797TIZT5Q,GameCube,3.0,Electronic Arts
A1XX5797TIZT5Q,Game Boy Advance,5.0,Electronic Arts
A1ZTE3K3EN4TS3,Game Boy Advance,3.0,Electronic Arts
A38G64S5VMRI1P,GameCube,5.0,Electronic Arts
AU2IUU2WBJRTQ,PC,38.0,Electronic Arts
A12RYA1QNP9HOG,Xbox,3.0,Electronic Arts
A3J7E2O2UFK5JC,PC,5.0,Electronic Arts
A169TFWMEIJEBM,PC,5.0,Electronic Arts
AJ8VUUCO9RMX6,PlayStation 2,12.0,Electronic Arts
A38G64S5VMRI1P,Xbox,5.0,Electronic Arts
A5CWLQF6QO3CN,GameCube,4.0,Square Enix
A119Q9NFGVOEJZ,GameCube,5.0,Square Enix
A26G35WR7QCFR2,GameCube,1.0,Square Enix
A21Q29J3ZWPDNP,GameCube,1.0,Square Enix
A1AISPOIIHTHXX,GameCube,4.0,Square Enix
A29BQ6B90Y1R5F,GameCube,3.0,Square Enix
AT576Z9DC6HJ0,Xbox,3.0,Bandai
A2TUCS8O6AJXKJ,Xbox,4.0,Bandai
AQMWZIH22R6LE,PlayStation 2,3.0,Namco
A48Z207T98FN0,PlayStation 2,9.0,THQ
A2PXOP8AOGXQCO,Game Boy Advance,1.0,THQ
A3FWHXSZSTKFIU,PlayStation 2,3.0,THQ
A3P3U42S4A2YHQ,PlayStation 2,4.0,THQ
AD0J5KK4WQXNS,PlayStation 2,4.0,Namco
AAQ75C4BJUQLO,PlayStation 2,2.0,Namco
A3V6Z4RCDGRC44,Xbox,4.0,Namco
AGR4LKC72JEQ8,Xbox,1.0,Namco
A2TUCS8O6AJXKJ,Xbox,3.0,Namco
A169I83JL8QJGN,Xbox,4.0,Square Enix
A3CMLRTBZBPJ68,Xbox,4.0,Square Enix
A2JU4FUSW1PBEC,PlayStation 2,4.0,Square Enix
A11A8GWG0IXBZH,PlayStation 2,5.0,Square Enix
A2Y1D9287MGNQ4,Xbox,3.0,Microsoft
AQUVTQFFXP4AC,GameCube,5.0,THQ
A1XX5797TIZT5Q,Game Boy Advance,3.0,Atlus
AJKWF4W7QD4NS,Game Boy Advance,24.0,Atlus
A2582KMXLK2P06,PlayStation 2,2.0,Namco
A38AXXL7DMVFMQ,GameCube,4.0,THQ
A2J57EQ9KPGXR9,Game Boy Advance,5.0,Atlus
A319SKSB556033,Game Boy Advance,3.0,Atlus
AD0J5KK4WQXNS,Xbox,4.0,Namco
A2YDBDW866CW85,GameCube,5.0,Bandai
ANAYSRE3LX8GZ,PlayStation 2,3.0,Square Enix
AQMWZIH22R6LE,PlayStation 2,3.0,Square Enix
A2IGEPJJYKMOWK,Xbox,9.0,Microsoft
A1517476XFOC7A,Xbox,9.0,Microsoft
A2A14RBCFGMV7L,PlayStation 2,5.0,Square Enix
A8DJ4WKJJ8T4J,Xbox,5.0,Microsoft
A1MRPX3RM48T2I,PlayStation 2,4.0,Atlus
A3C0WSRUOCD8IG,PlayStation 2,15.0,Atlus
A2FEGRJQNU51P9,PlayStation 2,5.0,Atlus
A1VDI1GQKNVA7U,PlayStation 2,32.0,Atlus
A1M4NJYP0WNL8Q,PlayStation 2,27.0,Atlus
A29BQ6B90Y1R5F,PlayStation 2,5.0,Atlus
A19VMQDCB4HZ9P,PlayStation 2,7.0,Atlus
A2GPRA9HHLOC4B,PlayStation 2,4.0,Atlus
AQMWZIH22R6LE,Game Boy Advance,8.0,Atlus
A3P3U42S4A2YHQ,PlayStation 2,13.0,Ubisoft
A3J8ABVGK7ZL6H,PlayStation 2,5.0,Ubisoft
A1T3CTSM0B3IZA,PlayStation 2,22.0,Ubisoft
AX8SWWB9837TA,PlayStation 2,5.0,Ubisoft
A1PID2MT8MMPAF,PlayStation 2,8.0,Ubisoft
A1M4NJYP0WNL8Q,PlayStation 2,10.0,Ubisoft
A37HCSGGRH8UO6,PC,4.0,Bethesda
A1LVMQ52YODRMO,PlayStation 2,20.0,Ubisoft
A1RP6YCOS5VJ5I,PlayStation 2,5.0,Ubisoft
A2QQHIY23PL7H3,PlayStation 2,5.0,Ubisoft
A3GKOMCQTTWPUI,PlayStation 2,18.0,Ubisoft
A2Q6SZYBMG5RVH,PlayStation 2,14.0,Ubisoft
AQMWZIH22R6LE,PlayStation 2,5.0,Ubisoft
A3PGIRULVPBJ1,PlayStation 2,5.0,Ubisoft
A1AISPOIIHTHXX,GameCube,14.0,Ubisoft
A2DGSWAKU0VB4P,GameCube,3.0,Ubisoft
A38G64S5VMRI1P,Xbox,4.0,Activision
A2K4VVYCBKO1JJ,PlayStation 2,3.0,Konami
A2JU4FUSW1PBEC,PlayStation 2,4.0,Konami
A2TUCS8O6AJXKJ,PlayStation 2,10.0,Konami
A3GKMQFL05Z79K,PlayStation 2,5.0,Konami
A3P3U42S4A2YHQ,PlayStation 2,4.0,Konami
A11A8GWG0IXBZH,PlayStation 2,2.0,Ubisoft
A1P4F6HIXU6WYE,PlayStation 2,15.0,Konami
A3L1MEXXDI4Q77,PlayStation 2,5.0,Konami
A25S4PI8ECOWD8,GameCube,5.0,Konami
A2DGSWAKU0VB4P,GameCube,3.0,Natsume
A1LVMQ52YODRMO,GameCube,4.0,Natsume
A119Q9NFGVOEJZ,GameCube,10.0,Konami
AZ9JWGE1UGKZA,GameCube,4.0,Konami
A3T1LD0C65QCWK,GameCube,5.0,Natsume
AMMRRW1OYAXF3,GameCube,3.0,Konami
A29BQ6B90Y1R5F,GameCube,3.0,Konami
A1AISPOIIHTHXX,GameCube,5.0,Konami
AQI2CW6UKF1ES,GameCube,4.0,Konami
A3BC8YL69NOCUP,GameCube,4.0,Konami
A169I83JL8QJGN,GameCube,4.0,Konami
A1PCQHQ6NPGL9F,GameCube,4.0,Konami
A11LS12ZU93SV6,Game Boy Advance,3.0,Konami
A1XX5797TIZT5Q,Game Boy Advance,3.0,Konami
A119Q9NFGVOEJZ,Game Boy Advance,45.0,Nintendo
A24JQTKGA5RAKX,Game Boy Advance,5.0,Nintendo
A3L6S86HGO9OUW,Game Boy Advance,18.0,Nintendo
A3RHWM5NKPTY9J,PlayStation 2,4.0,2K
A3E0IFPCA7KKP9,PlayStation 2,5.0,2K
A29DRVRIJ9U3F8,PC,10.0,Activision
AF9FMAKTHHSSS,Game Boy Advance,5.0,Nintendo
A38G64S5VMRI1P,PlayStation 2,4.0,Activision
A38G64S5VMRI1P,GameCube,4.0,Activision
A29ROVDR59S0UJ,PC,5.0,Vivendi Universal
A28FT3QZMU0A86,PC,3.0,Vivendi Universal
A29Y34ALWJUGB5,PlayStation 2,12.0,Sony
ALT8OCGC2LVQ9,PlayStation 2,3.0,Sony
ACUYXGCMWVF7S,PlayStation 2,4.0,Sony
AXCWZ8HUF332W,PlayStation 2,4.0,Sony
AJK3XOYUKQZGZ,PlayStation 2,5.0,Sony
A3E0IFPCA7KKP9,PlayStation,4.0,LucasArts
A2XA5D430GGPQK,PlayStation,4.0,LucasArts
A1CQGAPQMN41LV,PC,19.0,Ubisoft
A4BA2SSCQ2W56,PC,9.0,Ubisoft
A12WZTC4YJ8ZEC,PC,5.0,Ubisoft
AKBH21PTTCWVJ,PC,6.0,Ubisoft
A16WKPOSEGQC3Y,PC,19.0,Ubisoft
A61VFLXPI073P,PC,8.0,Ubisoft
AUX9KZUUB3YCE,PC,22.0,Ubisoft
AD0J5KK4WQXNS,PC,5.0,Ubisoft
A2QHS1ZCIQOL7E,PC,44.0,Ubisoft
A26PAN8REXYBYH,PC,3.0,Ubisoft
A1FMCBUQXZFQBX,PC,4.0,Ubisoft
A3M5PJFBQZBO51,PC,5.0,Ubisoft
A18AQ3EFPYBKH0,PC,5.0,Ubisoft
A2NHPCKUWZUFLM,PC,4.0,Ubisoft
A2WLDEORTNRY0D,PC,8.0,Ubisoft
AY551XJWQIW9A,PC,6.0,Ubisoft
A3BOUPGDLG7QPP,PC,5.0,Ubisoft
AWG2O9C42XW5G,PlayStation 2,10.0,Konami
A2FS38D943KX12,PC,3.0,LucasArts
A57Q87B0TC9IJ,PC,7.0,LucasArts
ACUYXGCMWVF7S,PC,4.0,LucasArts
A2WLDEORTNRY0D,PC,10.0,LucasArts
A2IF5C0I5BH11F,PC,5.0,Ubisoft
AIBRTGBN07D6A,PC,2.0,Ubisoft
A1Q4ZU2Y929N0A,PC,4.0,Microsoft
A2PSC7LUNIDEAH,PC,4.0,Microsoft
AJ35UKIVBT23T,PC,7.0,Dreamcatcher Interactive
AN0N05A9LIJEQ,PC,6.0,Dreamcatcher Interactive
A1N2L9A6I686G5,PC,15.0,Dreamcatcher Interactive
A319SKSB556033,PC,2.0,Dreamcatcher Interactive
A22F3BWM7RAHDA,PC,23.0,Dreamcatcher
A2GPRA9HHLOC4B,PC,13.0,Vivendi Universal
A3E0IFPCA7KKP9,PC,2.0,Vivendi Universal
A349MGZV85SZPH,PC,6.0,Dreamcatcher Interactive
A2Q6SZYBMG5RVH,PlayStation 2,5.0,Atari
AQI2CW6UKF1ES,PlayStation 2,9.0,Atari
A3FWHXSZSTKFIU,PlayStation 2,7.0,Rockstar Games
A14NLQE68Z29I,PlayStation 2,5.0,Rockstar Games
A38G64S5VMRI1P,PlayStation 2,4.0,Rockstar Games
A2TUCS8O6AJXKJ,PlayStation 2,4.0,Rockstar Games
AD0J5KK4WQXNS,PlayStation 2,5.0,Rockstar Games
ACUYXGCMWVF7S,PlayStation 2,7.0,Rockstar Games
A16NK4WD84MNK8,Xbox,5.0,Rockstar Games
A25O0GQIBO4VHH,Xbox,5.0,Rockstar Games
AAQ75C4BJUQLO,PlayStation 2,4.0,Rockstar Games
AJKWF4W7QD4NS,PlayStation 2,21.0,Rockstar Games
A2Q6SZYBMG5RVH,PlayStation 2,4.0,Rockstar Games
A1M4NJYP0WNL8Q,PlayStation 2,3.0,Rockstar Games
ACUYXGCMWVF7S,Xbox,4.0,2K
A3284KYDZ00BZA,PC,6.0,Ubisoft
A2MTG6712AHQE2,PC,5.0,Ubisoft
A2B1QU9EKEEUZ8,PC,10.0,Ubisoft
A1F92EK0MUNOVR,Xbox,5.0,Konami
A3T3908AZNUQTF,PlayStation 2,15.0,THQ
A12RYA1QNP9HOG,PlayStation 2,5.0,THQ
A2JU4FUSW1PBEC,PlayStation 2,3.0,THQ
AGKJU4CBYSY1Y,GameCube,4.0,Midway
AHCVWPLA1O4X8,GameCube,4.0,Midway
A3FWHXSZSTKFIU,PlayStation 2,5.0,Midway
A2KVUYPLEW4LXT,PlayStation 2,9.0,Konami
A1AISPOIIHTHXX,PlayStation 2,3.0,Tecmo
A1M4NJYP0WNL8Q,PlayStation 2,4.0,Tecmo
A423XLYS1Q1D6,Xbox,4.0,LucasArts
A2TUCS8O6AJXKJ,Xbox,4.0,LucasArts
A1NU8K0Y5J5V3H,Xbox,5.0,Unknown
A3GKOMCQTTWPUI,Xbox,5.0,Tecmo
A3LW719EUK6L0V,PlayStation 2,4.0,Konami
A1F92EK0MUNOVR,PC,5.0,1C
A2WLDEORTNRY0D,PC,6.0,THQ
A2XT8C2ASRLF2M,Xbox,3.0,Midway
A1OMXVXXP07F05,Xbox,4.0,Midway
